,Domestic,International,WorldWide,imdbId
4753,,,406.0,30287
4754,,,,31455
4755,,1600.0,1600.0,24034
4756,,,,56575
4757,9085049.0,,9085049.0,90110
4758,,15413.0,15413.0,69097
4759,,,,58571
4760,,,,30637
4761,27187653.0,13834.0,27201487.0,87892
4762,,,,53146
4763,125493.0,71582.0,197754.0,71129
4764,53710019.0,123685538.0,177395557.0,299977
4765,,,208.0,23027
4766,,,,26071
4767,,,,71524
4768,2200276.0,60268.0,2260544.0,307385
4769,495770.0,8358198.0,8853968.0,87544
4770,54830779.0,,54830779.0,101745
4771,57387516.0,9286000.0,66673516.0,92925
4772,21036771.0,,21036771.0,100087
4773,31755742.0,60700000.0,92455742.0,78723
4774,44999621.0,,44999621.0,77578
4775,,,,108656
4776,31738.0,,31738.0,114086
4777,,,,59043
4778,,67532.0,67532.0,73582
4779,,12498.0,12498.0,46911
4780,8556940.0,,8556940.0,107387
4781,55572.0,5062.0,60634.0,93207
4782,,,,41090
4783,17646.0,484.0,18130.0,60908
4784,2641357.0,,2641357.0,102511
4785,313039.0,,313039.0,214730
4786,117471.0,,117471.0,156096
4787,4409328.0,,4409328.0,102818
4788,,21409.0,21459.0,53320
4789,,,3662.0,26778
4790,,5746.0,5746.0,87280
4791,8291572.0,2173216.0,10464788.0,318374
4792,15539656.0,9843255.0,25382911.0,298845
4793,40573.0,,40573.0,342804
4794,30308417.0,31919978.0,62228395.0,322589
4795,111127263.0,343500000.0,454627263.0,325710
4796,66809693.0,56408731.0,123235422.0,319061
4797,124728738.0,140600000.0,265328738.0,337741
4798,33832741.0,31951762.0,65784503.0,338466
4799,11670971.0,21359144.0,33030115.0,335119
4800,379427292.0,776766888.0,1156598523.0,167260
4801,63860942.0,77477047.0,141337989.0,304415
4802,31041759.0,62359000.0,93401012.0,337909
4803,4198566.0,840275.0,5038841.0,317910
4804,13040288.0,3723516.0,16763804.0,315983
4805,34469210.0,24000000.0,58469210.0,340855
4806,138614544.0,51924086.0,190538630.0,349205
4807,95636509.0,77377000.0,173013509.0,159365
4808,53790451.0,63458507.0,117248958.0,338337
4809,48462608.0,73512403.0,121975011.0,316396
4810,2283914.0,4131103.0,6415017.0,335013
4811,647054.0,3451559.0,4098613.0,304229
4812,12195626.0,117697.0,12313323.0,360139
4813,97362.0,,97362.0,364930
4814,88097164.0,90214565.0,178311729.0,343135
4815,21215059.0,25331138.0,46546197.0,329691
4816,148959.0,251809.0,400768.0,371280
4817,1270904.0,2639615.0,3910519.0,368913
4818,20563273.0,,20563766.0,71577
4819,,,,104181
4820,,,,59712
4821,,,,61089
4822,,,,65911
4823,3104545.0,,3104545.0,103827
4824,3283371.0,,3283371.0,107750
4825,21413502.0,,21413502.0,98987
4826,,302586.0,302586.0,222812
4827,,,,73906
4828,,84979.0,85822.0,50706
4829,,,,33553
4830,,256263.0,256961.0,46487
4831,,,,43915
4832,,,,41498
4833,,12459.0,12459.0,37382
4834,,,,33717
4835,,9693.0,9693.0,39302
4836,,,,36244
4837,,,,33149
4838,,,,28346
4839,,,,42369
4840,,,,76578
4841,14110589.0,,14110589.0,104009
4842,,41362.0,41362.0,47528
4843,20285.0,60346.0,80631.0,296042
4844,,,,72730
4845,,,,52080
4846,,,,6864
4847,,,,54393
4848,7500000.0,445.0,7500445.0,62803
4849,454736.0,3828.0,458564.0,290879
4850,390152.0,,390152.0,105810
4851,57938693.0,38883728.0,96822421.0,289879
4852,17071962.0,4441472.0,21513434.0,335559
4853,4593598.0,9311197.0,13905522.0,379557
4854,6489476.0,319074.0,6808550.0,315824
4855,10391003.0,507334.0,10898337.0,314498
4856,40363810.0,10212995.0,50576805.0,365957
4857,834685.0,30343.0,865028.0,345551
4858,65111277.0,880171.0,65991448.0,337579
4859,16703799.0,247903.0,16951702.0,337917
4860,64378093.0,67615.0,64445708.0,349825
4861,47806.0,1910485.0,1958291.0,234940
4862,2532228.0,21619927.0,24152155.0,309987
4863,143121.0,,143121.0,307109
4864,,,,245943
4865,4601043.0,5527917.0,10128960.0,328538
4866,19265302.0,,19265302.0,86955
4867,120908074.0,77612860.0,198520934.0,343660
4868,14470947.0,144152.0,14615099.0,361925
4869,351235.0,2472237.0,2823472.0,323872
4870,2823890.0,9540946.0,12364836.0,329388
4871,47000.0,,47000.0,42619
4872,,,,15400
4873,,,,52738
4874,,,,74121
4875,25205460.0,,25205460.0,90738
4876,52000.0,,52000.0,221344
4877,,,,89153
4878,15057465.0,,15057465.0,89421
4879,16209459.0,,16209459.0,91828
4880,,,,31385
4881,,,,60420
4882,5884190.0,712321.0,6596511.0,312329
4883,29331068.0,3920822.0,33251890.0,361467
4884,17771387.0,4833766.0,22605153.0,356150
4885,370782930.0,241271576.0,612055538.0,335345
4886,5001708.0,2564099.0,7565807.0,331953
4887,14161590.0,13523426.0,27685016.0,338096
4888,25198598.0,15756005.0,40954603.0,315297
4889,4064200.0,75252757.0,79316957.0,301357
4890,67303450.0,40737172.0,108040622.0,317648
4891,88237754.0,82030996.0,170268750.0,335438
4892,257252.0,895276.0,1152528.0,258816
4893,,90556.0,90556.0,60827
4894,,,,64793
4895,36089.0,,36089.0,35753
4896,,,,46187
4897,,,,64118
4898,11528900.0,,11528900.0,89393
4899,,,,56704
4900,23630159.0,5188836.0,28818995.0,358349
4901,14589444.0,15792278.0,30381722.0,265208
4902,48022900.0,44890271.0,92913171.0,363988
4903,4434432.0,3678280.0,8112712.0,360009
4904,421454.0,338864.0,760318.0,317842
4905,235294.0,1638188.0,1873482.0,329767
4906,11081586.0,,11081586.0,107473
4907,,,,50839
4908,59020957.0,43257755.0,102280154.0,363547
4909,34400301.0,38987433.0,73390334.0,338013
4910,32682342.0,32788187.0,65470529.0,364045
4911,896993.0,4278222.0,5175215.0,332658
4912,25268157.0,10224764.0,35492921.0,300051
4913,39799191.0,36866000.0,76666133.0,335245
4914,5645298.0,277702.0,5923000.0,354766
4915,84239132.0,97000000.0,181239132.0,331632
4916,1535286.0,15155331.0,16690617.0,276919
4917,86959.0,6498557.0,6585516.0,277941
4918,59623958.0,39755027.0,99378985.0,167190
4919,28176497.0,9490269.0,37666766.0,337697
4920,46437717.0,10786173.0,57223890.0,351977
4921,343847.0,,343847.0,301976
4922,22414961.0,3405000.0,25819961.0,318974
4923,22918387.0,4470380.0,27388767.0,327679
4924,16328471.0,9842200.0,26170671.0,327247
4925,1615328.0,5739090.0,7354418.0,326977
4926,65500000.0,,65500755.0,49833
4927,,159822.0,159822.0,77402
4928,58040.0,28237.0,86277.0,307351
4929,,,,59797
4930,,,,42327
4931,,10146.0,10146.0,70644
4932,,,,93582
4933,26869286.0,,26869286.0,79219
4934,10609321.0,,10610987.0,88680
4935,66208183.0,87908974.0,154118514.0,378194
4936,33810189.0,20889916.0,54700105.0,330793
4937,1121744.0,31013.0,1152757.0,380615
4938,226658.0,,226658.0,308488
4939,57231747.0,39223950.0,96458118.0,337563
4940,77911774.0,52923078.0,130834852.0,328107
4941,13562325.0,931711.0,14494036.0,326856
4942,14379751.0,15740920.0,30120671.0,335121
4943,17871255.0,12160619.0,30031874.0,323033
4944,86058055.0,44068222.0,130152556.0,377092
4945,120177084.0,179980554.0,300157638.0,338526
4946,62852.0,,62852.0,339419
4947,12264319.0,279935.0,12544254.0,349169
4948,133378256.0,364031596.0,497409852.0,332452
4949,216335.0,10565300.0,10781635.0,293007
4950,2198924.0,5813687.0,8012611.0,379217
4951,79161.0,6553222.0,6632383.0,160184
4952,,,,36515
4953,12303411.0,,12303411.0,89092
4954,25259.0,88993.0,114576.0,70034
4955,320319.0,1218494.0,1539811.0,118845
4956,11567449.0,11905000.0,23472449.0,99762
4957,,,,77914
4958,,,,51077
4959,,132555.0,132555.0,214388
4960,,,,58083
4961,241278.0,,241278.0,98061
4962,,,,118996
4963,,,,58279
4964,,,,88650
4965,43084787.0,30381.0,43115913.0,62512
4966,67893619.0,23475.0,67917359.0,86034
4967,,,,243664
4968,55432841.0,,55433185.0,86006
4969,,,,32943
4970,,,,41386
4971,,,,35567
4972,,,,62229
4973,,15520.0,16133.0,48445
4974,2492088.0,,2492088.0,89015
4975,8801940.0,,8802975.0,86984
4976,9493259.0,,9493259.0,103939
4977,,4139.0,4139.0,56241
4978,311245.0,,311245.0,102467
4979,14715067.0,,14715067.0,105327
4980,21370057.0,15800000.0,37170057.0,105217
4981,,,,259153
4982,2280148.0,,2280148.0,105017
4983,,,,120711
4984,,,,63285
4985,,55500.0,55500.0,275773
4986,,,,112130
4987,51718367.0,,51718367.0,78966
4988,,1098.0,1098.0,46268
4989,47789074.0,,47789074.0,100050
4990,21333333.0,4645.0,21337978.0,37536
4991,17768900.0,,17768900.0,90927
4992,,11884.0,11884.0,45012
4993,,,,20640
4994,9804775.0,,9804775.0,102011
4995,,,,61391
4996,,,,34587
4997,,,,61439
4998,5718573.0,,5718573.0,87635
4999,,,,73012
5000,26186631.0,,26186631.0,87951
5001,,,,38854
5002,9532895.0,,9532895.0,107529
5003,,,,94713
5004,9873044.0,,9873044.0,89114
5005,1700992.0,,1700992.0,107617
5006,87011.0,56341.0,147799.0,59592
5007,,,,62480
5008,,,,207805
5009,,2226.0,2226.0,29850
5010,,,479.0,57197
5011,,,,80297
5012,46808.0,,46808.0,50613
5013,274024.0,2525749.0,2799773.0,346336
5014,,,,39066
5015,,,,288439
5016,33455.0,,33455.0,96321
5017,18994653.0,,18994653.0,108171
5018,374550.0,,374550.0,187859
5019,127035.0,1139028.0,1266063.0,328802
5020,,2942.0,2942.0,71970
5021,22490039.0,5048.0,22495288.0,80120
5022,,,,146455
5023,,,,146247
5024,,,,121804
5025,2545142.0,317.0,2545459.0,92117
5026,,1528.0,1911.0,53976
5027,,,,46085
5028,,956625.0,956625.0,39808
5029,,,,31047
5030,,,,37365
5031,,,,34172
5032,,,,27260
5033,,,,39853
5034,,,,33852
5035,,,,31398
5036,,,,287839
5037,,,,142032
5038,,4202851.0,4202851.0,258760
5039,,,,106936
5040,,,,114720
5041,,,,259685
5042,1033395.0,,1033395.0,300274
5043,,,,60841
5044,,,,36027
5045,,,,102035
5046,,,,61791
5047,,7717.0,7717.0,70518
5048,,,,58700
5049,,980.0,980.0,67140
5050,,18894.0,18894.0,71249
5051,,,,56412
5052,21779.0,,21779.0,72913
5053,,,,65738
5054,,,191.0,52847
5055,,,1109.0,75936
5056,46808.0,,46808.0,41699
5057,46808.0,,46808.0,51808
5058,46808.0,,46808.0,57565
5059,24204154.0,7143000.0,31347154.0,105121
5060,309648.0,24195.0,333843.0,235327
5061,11798616.0,,11798616.0,86637
5062,,,326.0,63611
5063,,14199.0,14199.0,57611
5064,,7095.0,8894.0,57358
5065,,8939.0,8939.0,55499
5066,,,,51365
5067,,58222.0,58222.0,38669
5068,,4357.0,4357.0,58404
5069,8862354.0,607341.0,9469695.0,100260
5070,,1058905.0,1058905.0,209077
5071,,,,64689
5072,50750000.0,,50750000.0,75784
5073,169659.0,8667299.0,8836958.0,338564
5074,72541.0,990337.0,1063054.0,365376
5075,10600497.0,,10600497.0,87003
5076,1261000.0,,1261000.0,91083
5077,1272977.0,,1272977.0,102800
5078,,,,92906
5079,,,,120199
5080,,,,72856
5081,,,,52655
5082,,,,46807
5083,2827107.0,,2827107.0,105159
5084,564632.0,,564632.0,343168
5085,200920.0,260339.0,461259.0,199683
5086,2380788.0,6564435.0,8945223.0,374546
5087,,,,64806
5088,,9588.0,9588.0,68638
5089,,1686839.0,1686839.0,308379
5090,1029721.0,,1029721.0,108327
5091,1126506.0,96.0,1126602.0,124207
5092,,,,60522
5093,,,,117658
5094,32645.0,26389.0,61676.0,70379
5095,5145823.0,,5145823.0,107247
5096,,,,23042
5097,13839404.0,,13839404.0,93137
5098,,,,56541
5099,334748.0,,334748.0,99612
5100,98452.0,37440.0,135892.0,192657
5101,,10813.0,10813.0,47849
5102,,,,180748
5103,6698361.0,,6698361.0,99399
5104,5839031.0,,5839031.0,90888
5105,9844180.0,3899136.0,13743316.0,366532
5106,,121107.0,121107.0,18455
5107,,,,57495
5108,4542825.0,32788.0,4575613.0,92593
5109,6850.0,,6850.0,243508
5110,9223441.0,,9223441.0,104346
5111,,,,49363
5112,,,,54462
5113,,,,53611
5114,,,,221111
5115,120306.0,182869.0,303175.0,48308
5116,,,,62794
5117,,,,49456
5118,,213703.0,216214.0,53779
5119,94591.0,,94591.0,193253
5120,7241350.0,,7241350.0,102820
5121,,,,26174
5122,32945797.0,32143000.0,65088797.0,92494
5123,14648076.0,,14648076.0,85478
5124,,5267.0,5267.0,47445
5125,,,,54494
5126,,,,57840
5127,,,,64030
5128,,2606.0,2606.0,53619
5129,,,,65466
5130,96439.0,43508.0,139947.0,52893
5131,11197.0,13762.0,24959.0,46478
5132,,,,69947
5133,5835247.0,,5835247.0,100258
5134,,,,22111
5135,,,,32617
5136,,,,14429
5137,,7652.0,7652.0,49949
5138,,,,67350
5139,,15522.0,15522.0,55601
5140,1935539.0,,1935539.0,119630
5141,142425.0,380736.0,523161.0,79833
5142,112547.0,,112547.0,106307
5143,,,2015.0,75612
5144,36923.0,,38090.0,73076
5145,70261052.0,2103.0,70264522.0,87957
5146,30038362.0,,30038362.0,107843
5147,1217084.0,,1217084.0,100112
5148,,,,17765
5149,,,,73396
5150,17957265.0,,17957265.0,105706
5151,,,,21890
5152,4067.0,5401658.0,5405725.0,330229
5153,,,,33874
5154,,6416.0,6416.0,29192
5155,,,,35019
5156,21750000.0,,21750000.0,46816
5157,,166391.0,166391.0,39192
5158,43000000.0,5351.0,43005351.0,79116
5159,,,,40662
5160,441426807.0,487534523.0,928963996.0,298148
5161,186740799.0,365898772.0,552639571.0,319262
5162,37486512.0,12232099.0,49718611.0,350028
5163,14190750.0,631074.0,14821824.0,367085
5164,365727.0,,365727.0,367790
5165,8940582.0,1334927.0,10275509.0,332375
5166,250105651.0,556935955.0,807129554.0,304141
5167,4480744.0,16668085.0,21148829.0,297284
5168,1118163.0,33078759.0,34196922.0,363226
5169,57761012.0,58139522.0,115900534.0,296572
5170,75369589.0,127802828.0,203172417.0,356634
5171,59484742.0,43885385.0,103370281.0,327162
5172,376612.0,,376612.0,391225
5173,44540956.0,1597931.0,46138887.0,374900
5174,38120905.0,,38120905.0,101746
5175,5310748.0,,5310748.0,85461
5176,3418141.0,,3418141.0,106877
5177,20419446.0,,20419446.0,93175
5178,,1567189.0,1567189.0,314431
5179,,,,55100
5180,126247.0,,126247.0,110857
5181,,,,77235
5182,1382259.0,,1382259.0,99166
5183,,,,63759
5184,,,,47542
5185,,,,20827
5186,485772.0,,485772.0,100129
5187,10642.0,,10642.0,93871
5188,6171763.0,,6171763.0,78766
5189,,,,41841
5190,,,,47577
5191,,,,27300
5192,,,,47885
5193,,,,170259
5194,,,,65889
5195,,,,39040
5196,,158.0,158.0,41452
5197,,,,36777
5198,,,,46963
5199,,,,40495
5200,11536423.0,9109334.0,20645757.0,390521
5201,,,,33774
5202,,,,56119
5203,,,,32851
5204,,,,37988
5205,,,,53114
5206,,,,54188
5207,,5534.0,5534.0,42041
5208,,24.0,24.0,44008
5209,27441977.0,,27441977.0,100133
5210,,,,59037
5211,43805.0,,43805.0,204137
5212,,,,71565
5213,5844868.0,,5844868.0,91209
5214,,,236.0,44030
5215,,,,289944
5216,,4072.0,4072.0,22913
5217,,,,8133
5218,36145695.0,,36145695.0,75222
5219,,,,20641
5220,,16615.0,16615.0,22835
5221,24008137.0,48170758.0,72660444.0,327437
5222,114326736.0,54096491.0,168423227.0,364725
5223,77872883.0,141227201.0,219100084.0,362227
5224,18025.0,1638804.0,1656829.0,377752
5225,70831760.0,42269113.0,113100873.0,381707
5226,3854624.0,2860443.0,6715067.0,348593
5227,81417274.0,36813840.0,118262017.0,332280
5228,19176754.0,42997254.0,62174008.0,338512
5229,13456633.0,5155318.0,18611951.0,352277
5230,,,,28772
5231,,,,64100
5232,,,,272045
5233,251444.0,,251444.0,243135
5234,,135633.0,135633.0,342213
5235,41196.0,146651.0,187847.0,339840
5236,,,,99851
5237,,,,168122
5238,,,,104810
5239,257315.0,,257315.0,230512
5240,,7775138.0,7775138.0,250468
5241,8103330.0,,8103330.0,87910
5242,20146880.0,,20146880.0,104573
5243,49579269.0,,49579269.0,78163
5244,,,,29870
5245,,,,24803
5246,,,,152930
5247,497208.0,65000000.0,65497208.0,295721
5248,367131.0,86002.0,454478.0,388473
5249,,,248.0,14341
5250,36403064.0,,36403064.0,86873
5251,,,,39370
5252,26713187.0,,26713187.0,93693
5253,,8722.0,8722.0,53622
5254,,1843.0,1843.0,56732
5255,119194771.0,103252111.0,222446882.0,361596
5256,40050884.0,,40050884.0,93886
5257,,,,59125
5258,4725.0,,4725.0,217788
5259,28733290.0,,28734215.0,87597
5260,373585825.0,415390628.0,788976453.0,316654
5261,5820649.0,10029110.0,15854557.0,381681
5262,51882244.0,151685613.0,203567857.0,349683
5263,85288303.0,5421064.0,90710375.0,357413
5264,51438175.0,18629734.0,70080371.0,356470
5265,144801023.0,208332875.0,353133898.0,343818
5266,6529624.0,6065006.0,12594630.0,390221
5267,,,,56196
5268,,,,95468
5269,176241941.0,114593328.0,290835269.0,372183
5270,40202379.0,42200000.0,82402379.0,327554
5271,1029872.0,614781.0,1644653.0,359423
5272,,27690.0,27690.0,23563
5273,,,,32475
5274,,,,49902
5275,,,,47216
5276,,,,69280
5277,,,,39169
5278,,,,40613
5279,,,,29284
5280,3569939.0,,3569939.0,93744
5281,,,,38776
5282,,,,40806
5283,11000863.0,,11000863.0,103007
5284,,361590.0,362177.0,57091
5285,,,,72848
5286,,,,243609
5287,100665.0,826.0,101491.0,55572
5288,,,,90729
5289,,,,57171
5290,,,,346091
5291,,30.0,30.0,64840
5292,11683.0,,11683.0,173772
5293,,,,35432
5294,,,,39017
5295,,342.0,342.0,59749
5296,,,,35317
5297,,,,38259
5298,,,,38494
5299,65955630.0,30150280.0,96105910.0,368008
5300,6880917.0,21402720.0,28283637.0,167456
5301,114197520.0,142500000.0,256697520.0,368447
5302,26782316.0,9043000.0,35825316.0,333766
5303,,945922.0,945922.0,275083
5304,,,,60438
5305,101005703.0,119234222.0,220239925.0,369339
5306,20698668.0,1336841.0,22035509.0,361841
5307,285585.0,600433.0,886018.0,345061
5308,,,,96336
5309,18250550.0,5686358.0,23936908.0,366551
5310,95170481.0,39564000.0,134734481.0,368933
5311,160276.0,645618.0,805894.0,337960
5312,80282231.0,97144859.0,177427090.0,370263
5313,2041014.0,1320199.0,3361213.0,361309
5314,58169327.0,14859863.0,73029190.0,364751
5315,41821986.0,36288035.0,78110021.0,204313
5316,,,,83652
5317,32238923.0,38753975.0,70992898.0,366174
5318,8725813.0,2690262.0,11416075.0,324127
5319,82936.0,6023242.0,6106178.0,374330
5320,16136476.0,3326709.0,19463185.0,241025
5321,15714234.0,1082278.0,16796512.0,338325
5322,13001257.0,8740341.0,21741598.0,324554
5323,18600000.0,,18600211.0,71115
5324,,16085.0,16085.0,63803
5325,,,,78763
5326,116428.0,31993.0,148421.0,46521
5327,32003620.0,25674701.0,57678321.0,337921
5328,51201453.0,78141316.0,129342769.0,318627
5329,21811187.0,28190.0,21839377.0,339412
5330,37762677.0,20184359.0,57947036.0,346156
5331,17001133.0,24681104.0,41682237.0,360201
5332,9055921.0,1536259.0,10592180.0,361620
5333,67133509.0,50459322.0,117592831.0,356618
5334,16781387.0,40882324.0,57663711.0,318462
5335,13542874.0,25106951.0,38650415.0,365748
5336,,,,44509
5337,27634716.0,24801.0,27659517.0,71877
5338,48230162.0,,48230162.0,89560
5339,14717854.0,,14717854.0,76504
5340,7191399.0,,7191399.0,103594
5341,,,,78935
5342,160861908.0,213721971.0,374583879.0,307453
5343,74541707.0,26030337.0,100572044.0,349710
5344,12785432.0,7309477.0,20094909.0,356721
5345,10411980.0,4455534.0,14867514.0,361696
5346,36879320.0,34375683.0,71255003.0,316732
5347,424760.0,120676.0,545436.0,390384
5348,782383.0,1524709.0,2307092.0,368658
5349,57890460.0,112238000.0,170128460.0,358135
5350,32786074.0,18040824.0,50826898.0,372588
5351,75076.0,14705.0,89781.0,349416
5352,180503.0,92520.0,273023.0,380609
5353,,,,46874
5354,,,,48563
5355,,,,61655
5356,1902706.0,13086.0,1915792.0,90985
5357,8442162.0,,8442162.0,103783
5358,61255921.0,694849.0,61950770.0,390022
5359,592014.0,46507.0,638521.0,390538
5360,551281.0,2671158.0,3222439.0,364343
5361,7739049.0,6600122.0,14339171.0,340012
5362,11663156.0,3462531.0,15125687.0,252028
5363,110359362.0,76921753.0,187281115.0,391198
5364,13399812.0,21661070.0,35060882.0,375173
5365,71503593.0,38203338.0,109706931.0,375063
5366,1082715.0,7120520.0,8203235.0,361862
5367,3775283.0,9492586.0,13267869.0,383694
5368,,,,365183
5369,201711.0,,201711.0,396705
5370,143597.0,13170.0,156767.0,360130
5371,56000369.0,47911300.0,103911669.0,387564
5372,75331600.0,48639776.0,123971376.0,350258
5373,5095038.0,18830454.0,23925753.0,337876
5374,261441092.0,370243558.0,631686750.0,317705
5375,446955.0,5485548.0,5932503.0,274407
5376,189528738.0,128697655.0,318321691.0,338348
5377,10254979.0,6795038.0,17050017.0,362269
5378,17083732.0,7745912.0,24829644.0,387575
5379,28331233.0,34326635.0,62657868.0,367479
5380,40226215.0,224900703.0,265126918.0,317198
5381,51680613.0,64970000.0,116650613.0,308644
5382,173008894.0,174503424.0,347512318.0,368891
5383,5284284.0,35146816.0,40432275.0,275491
5384,85417988.0,55649139.0,141067476.0,345950
5385,34297191.0,133001001.0,167298192.0,346491
5386,73780539.0,22812479.0,96593018.0,388419
5387,,,,390299
5388,33987757.0,81517270.0,115518219.0,376541
5389,288552.0,41025.0,329577.0,327919
5390,11050094.0,81813851.0,92863945.0,385004
5391,125544280.0,237200000.0,362744280.0,349903
5392,52411906.0,79565998.0,131977904.0,359013
5393,177485.0,,177485.0,403910
5394,,,,51516
5395,26890200.0,,26890200.0,72272
5396,7840873.0,,7840873.0,88979
5397,19885552.0,,19885552.0,106912
5398,,,,32635
5399,553504.0,8050697.0,8604201.0,364517
5400,2589616.0,135210.0,2724826.0,391024
5401,,,,14142
5402,,,399.0,15324
5403,,,,15841
5404,,,,15881
5405,,,,18037
5406,,,,19421
5407,,,,20530
5408,,,,21079
5409,,2805.0,2805.0,22718
5410,,,,23427
5411,,,,23948
5412,,,,24069
5413,,9505.0,9505.0,24844
5414,,11712.0,11712.0,27652
5415,,,,27884
5416,,8362.0,8362.0,27996
5417,,,,28683
5418,,,,28691
5419,,8835.0,8835.0,29604
5420,,14486.0,14486.0,30241
5421,,,,31867
5422,624643.0,,624643.0,32145
5423,,16455.0,16455.0,32701
5424,,,,33712
5425,,,,35238
5426,,,,35415
5427,,,,36506
5428,,,,37077
5429,,,,37094
5430,,19329.0,19522.0,38574
5431,,,,38991
5432,,,600.0,40308
5433,,,1219.0,40525
5434,,,,40876
5435,,,,40919
5436,,14768.0,14768.0,41587
5437,,,,42200
5438,,,,42646
5439,,134613.0,134918.0,42804
5440,4335968.0,12922.0,4349205.0,47522
5441,,,,47677
5442,,4528.0,4528.0,48393
5443,,,,48434
5444,,,,52278
5445,,,,53115
5446,,7541.0,7541.0,53168
5447,,51775.0,51775.0,54144
5448,,,,55233
5449,,,,55728
5450,,15222.0,15222.0,56058
5451,,,,56262
5452,,,,56264
5453,,,,56905
5454,,,,58213
5455,,,,58430
5456,,,,58530
5457,879794.0,82208.0,962002.0,58946
5458,,,,59026
5459,20807.0,,20807.0,59418
5460,,,,59798
5461,124189.0,48486.0,173420.0,60107
5462,45406.0,,45406.0,60138
5463,,,493.0,60153
5464,,34198.0,34198.0,60802
5465,,,,61101
5466,,,,61882
5467,,63969.0,66492.0,62136
5468,,,,62138
5469,,,,62374
5470,,,,62687
5471,,,,62759
5472,,,,63665
5473,,,,63829
5474,,5112.0,5112.0,65772
5475,,,,66214
5476,,,,66565
5477,,84879.0,84879.0,66601
5478,,2544.0,2544.0,67023
5479,,28807.0,28807.0,67355
5480,80302.0,80166.0,160911.0,67866
5481,,,,68503
5482,,194.0,194.0,69865
5483,,,,69945
5484,,318348.0,318348.0,70698
5485,,,,70842
5486,,,,71269
5487,,,,71464
5488,,,,71571
5489,61001.0,43159.0,105481.0,71615
5490,,,,72901
5491,12484444.0,,12484444.0,73018
5492,,,,73179
5493,620155.0,148589.0,769139.0,73580
5494,,,,73820
5495,,692.0,1052.0,74084
5496,,,,74559
5497,,,,74605
5498,51079064.0,,51079064.0,75223
5499,31063038.0,,31063038.0,76141
5500,16400000.0,,16400658.0,76451
5501,25933445.0,,25933445.0,76843
5502,,,,77559
5503,,,,77655
5504,,,,78062
5505,,,,78252
5506,15284643.0,28963.0,15313606.0,79261
5507,43885000.0,,43885000.0,79489
5508,,,,81874
5509,,,,83480
5510,42313354.0,,42313354.0,85255
5511,,,,85404
5512,,,,85474
5513,27920.0,,27920.0,85482
5514,29450919.0,,29450919.0,86491
5515,12589.0,,12589.0,86994
5516,,,,87065
5517,,,,87225
5518,2491460.0,,2491460.0,88117
5519,13801.0,32772.0,46573.0,88275
5520,,,690.0,88461
5521,,,,88727
5522,,,,89006
5523,,,,89110
5524,113164.0,,113164.0,89374
5525,2123135.0,427.0,2123562.0,89869
5526,60106536.0,,60106536.0,90056
5527,42160849.0,,42160849.0,90319
5528,3272593.0,,3272593.0,90557
5529,12308521.0,,12308521.0,90856
5530,81963.0,85660.0,167623.0,91670
5531,,4999517.0,4999517.0,92263
5532,762214.0,,762214.0,92337
5533,,,,93066
5534,,,,93171
5535,72442.0,27233.0,100566.0,93412
5536,14182492.0,87.0,14182579.0,93777
5537,,,,93978
5538,,,,94357
5539,,,,94791
5540,3076031.0,,3076031.0,95050
5541,,352.0,745.0,95444
5542,,,,95655
5543,,,,95715
5544,,,,96386
5545,,,,96639
5546,1004057.0,9362025.0,10390240.0,97814
5547,6939946.0,,6939946.0,99018
5548,8266343.0,312.0,8266655.0,99329
5549,,,,99426
5550,24707633.0,714000.0,25421633.0,99654
5551,,,,99864
5552,1986433.0,,1986433.0,99902
5553,2060847.0,,2060847.0,99951
5554,24078196.0,193000.0,24271196.0,100029
5555,10959015.0,,10959015.0,100280
5556,,578959.0,578959.0,100339
5557,1911542.0,,1911542.0,100685
5558,922872.0,,922872.0,101254
5559,146310.0,3109094.0,3255660.0,101258
5560,,,,101420
5561,4603929.0,,4603929.0,101786
5562,1318449.0,,1318449.0,102015
5563,626057.0,,626057.0,102164
5564,,,,102293
5565,3752428.0,,3752428.0,102395
5566,453243.0,92582.0,546233.0,102587
5567,25682090.0,,25682090.0,102609
5568,21413105.0,,21413105.0,102744
5569,,,,103516
5570,,,,103923
5571,,,,103950
5572,443059.0,914503.0,1458536.0,104652
5573,931280.0,,931280.0,104663
5574,14796494.0,,14796494.0,104670
5575,6742168.0,,6742168.0,104802
5576,21633781.0,22204457.0,43838238.0,105391
5577,17180393.0,,17180393.0,105402
5578,1605437.0,,1605437.0,105682
5579,799856.0,,799856.0,105764
5580,,,2062.0,106341
5581,,,,106356
5582,6739141.0,,6739141.0,106950
5583,4348572.0,,4348572.0,107612
5584,3323524.0,,3323524.0,108170
5585,58834.0,,58834.0,108188
5586,,,,108941
5587,,,,109552
5588,29296.0,,29296.0,109838
5589,,,,110200
5590,30626182.0,,30626182.0,110442
5591,25479558.0,,25479558.0,110612
5592,190749.0,,190749.0,110917
5593,,,,112040
5594,,,,113556
5595,7024389.0,,7024389.0,113617
5596,498156.0,3921244.0,4419400.0,113824
5597,,,,114563
5598,198126.0,580.0,198706.0,115940
5599,,,,116835
5600,1605.0,,1605.0,117407
5601,,,,118308
5602,5980578.0,10554000.0,16534578.0,118760
5603,116799.0,,116799.0,119237
5604,,,,119794
5605,,,,120131
5606,,,,120570
